point,longitude,latitude,grid_id,left_bound,top_bound,right_bound,bottom_bound
343,-122.843437,48.41159365,998,510958.5416,5362096.821,511958.5416,5361096.821
126,-122.8501699,48.39809397,999,510958.5416,5361096.821,511958.5416,5360096.821
127,-122.843437,48.39809397,999,510958.5416,5361096.821,511958.5416,5360096.821
198,-122.8501699,48.40259386,999,510958.5416,5361096.821,511958.5416,5360096.821
199,-122.843437,48.40259386,999,510958.5416,5361096.821,511958.5416,5360096.821
5312,-122.8367042,48.72208626,1000,511958.5416,5397096.821,512958.5416,5396096.821
5313,-122.8299714,48.72208626,1000,511958.5416,5397096.821,512958.5416,5396096.821
5384,-122.8367042,48.72658616,1000,511958.5416,5397096.821,512958.5416,5396096.821
5385,-122.8299714,48.72658616,1000,511958.5416,5397096.821,512958.5416,5396096.821
5168,-122.8367042,48.71308648,1001,511958.5416,5396096.821,512958.5416,5395096.821
5169,-122.8299714,48.71308648,1001,511958.5416,5396096.821,512958.5416,5395096.821
5240,-122.8367042,48.71758637,1001,511958.5416,5396096.821,512958.5416,5395096.821
5241,-122.8299714,48.71758637,1001,511958.5416,5396096.821,512958.5416,5395096.821
5024,-122.8367042,48.70408669,1002,511958.5416,5395096.821,512958.5416,5394096.821
5025,-122.8299714,48.70408669,1002,511958.5416,5395096.821,512958.5416,5394096.821
5096,-122.8367042,48.70858658,1002,511958.5416,5395096.821,512958.5416,5394096.821
5097,-122.8299714,48.70858658,1002,511958.5416,5395096.821,512958.5416,5394096.821
4880,-122.8367042,48.6950869,1003,511958.5416,5394096.821,512958.5416,5393096.821
4881,-122.8299714,48.6950869,1003,511958.5416,5394096.821,512958.5416,5393096.821
4952,-122.8367042,48.6995868,1003,511958.5416,5394096.821,512958.5416,5393096.821
4953,-122.8299714,48.6995868,1003,511958.5416,5394096.821,512958.5416,5393096.821
4736,-122.8367042,48.68608712,1004,511958.5416,5393096.821,512958.5416,5392096.821
4737,-122.8299714,48.68608712,1004,511958.5416,5393096.821,512958.5416,5392096.821
4808,-122.8367042,48.69058701,1004,511958.5416,5393096.821,512958.5416,5392096.821
4809,-122.8299714,48.69058701,1004,511958.5416,5393096.821,512958.5416,5392096.821
4592,-122.8367042,48.67708733,1005,511958.5416,5392096.821,512958.5416,5391096.821
4593,-122.8299714,48.67708733,1005,511958.5416,5392096.821,512958.5416,5391096.821
4664,-122.8367042,48.68158723,1005,511958.5416,5392096.821,512958.5416,5391096.821
4665,-122.8299714,48.68158723,1005,511958.5416,5392096.821,512958.5416,5391096.821
4448,-122.8367042,48.66808755,1006,511958.5416,5391096.821,512958.5416,5390096.821
4449,-122.8299714,48.66808755,1006,511958.5416,5391096.821,512958.5416,5390096.821
4520,-122.8367042,48.67258744,1006,511958.5416,5391096.821,512958.5416,5390096.821
4521,-122.8299714,48.67258744,1006,511958.5416,5391096.821,512958.5416,5390096.821
4304,-122.8367042,48.65908776,1007,511958.5416,5390096.821,512958.5416,5389096.821
4305,-122.8299714,48.65908776,1007,511958.5416,5390096.821,512958.5416,5389096.821
4376,-122.8367042,48.66358765,1007,511958.5416,5390096.821,512958.5416,5389096.821
4377,-122.8299714,48.66358765,1007,511958.5416,5390096.821,512958.5416,5389096.821
4160,-122.8367042,48.65008797,1008,511958.5416,5389096.821,512958.5416,5388096.821
4161,-122.8299714,48.65008797,1008,511958.5416,5389096.821,512958.5416,5388096.821
4232,-122.8367042,48.65458787,1008,511958.5416,5389096.821,512958.5416,5388096.821
4233,-122.8299714,48.65458787,1008,511958.5416,5389096.821,512958.5416,5388096.821
4016,-122.8367042,48.64108819,1009,511958.5416,5388096.821,512958.5416,5387096.821
4017,-122.8299714,48.64108819,1009,511958.5416,5388096.821,512958.5416,5387096.821
4088,-122.8367042,48.64558808,1009,511958.5416,5388096.821,512958.5416,5387096.821
4089,-122.8299714,48.64558808,1009,511958.5416,5388096.821,512958.5416,5387096.821
3872,-122.8367042,48.6320884,1010,511958.5416,5387096.821,512958.5416,5386096.821
3873,-122.8299714,48.6320884,1010,511958.5416,5387096.821,512958.5416,5386096.821
3944,-122.8367042,48.6365883,1010,511958.5416,5387096.821,512958.5416,5386096.821
3945,-122.8299714,48.6365883,1010,511958.5416,5387096.821,512958.5416,5386096.821
3728,-122.8367042,48.62308862,1011,511958.5416,5386096.821,512958.5416,5385096.821
3729,-122.8299714,48.62308862,1011,511958.5416,5386096.821,512958.5416,5385096.821
3800,-122.8367042,48.62758851,1011,511958.5416,5386096.821,512958.5416,5385096.821
3801,-122.8299714,48.62758851,1011,511958.5416,5386096.821,512958.5416,5385096.821
3584,-122.8367042,48.61408883,1012,511958.5416,5385096.821,512958.5416,5384096.821
3585,-122.8299714,48.61408883,1012,511958.5416,5385096.821,512958.5416,5384096.821
3656,-122.8367042,48.61858872,1012,511958.5416,5385096.821,512958.5416,5384096.821
3657,-122.8299714,48.61858872,1012,511958.5416,5385096.821,512958.5416,5384096.821
3440,-122.8367042,48.60508904,1013,511958.5416,5384096.821,512958.5416,5383096.821
3441,-122.8299714,48.60508904,1013,511958.5416,5384096.821,512958.5416,5383096.821
3512,-122.8367042,48.60958894,1013,511958.5416,5384096.821,512958.5416,5383096.821
3513,-122.8299714,48.60958894,1013,511958.5416,5384096.821,512958.5416,5383096.821
3296,-122.8367042,48.59608926,1014,511958.5416,5383096.821,512958.5416,5382096.821
3297,-122.8299714,48.59608926,1014,511958.5416,5383096.821,512958.5416,5382096.821
3368,-122.8367042,48.60058915,1014,511958.5416,5383096.821,512958.5416,5382096.821
3369,-122.8299714,48.60058915,1014,511958.5416,5383096.821,512958.5416,5382096.821
3152,-122.8367042,48.58708947,1015,511958.5416,5382096.821,512958.5416,5381096.821
3153,-122.8299714,48.58708947,1015,511958.5416,5382096.821,512958.5416,5381096.821
3224,-122.8367042,48.59158937,1015,511958.5416,5382096.821,512958.5416,5381096.821
3225,-122.8299714,48.59158937,1015,511958.5416,5382096.821,512958.5416,5381096.821
3008,-122.8367042,48.57808969,1016,511958.5416,5381096.821,512958.5416,5380096.821
3009,-122.8299714,48.57808969,1016,511958.5416,5381096.821,512958.5416,5380096.821
3080,-122.8367042,48.58258958,1016,511958.5416,5381096.821,512958.5416,5380096.821
3081,-122.8299714,48.58258958,1016,511958.5416,5381096.821,512958.5416,5380096.821
2864,-122.8367042,48.5690899,1017,511958.5416,5380096.821,512958.5416,5379096.821
2865,-122.8299714,48.5690899,1017,511958.5416,5380096.821,512958.5416,5379096.821
2936,-122.8367042,48.57358979,1017,511958.5416,5380096.821,512958.5416,5379096.821
2937,-122.8299714,48.57358979,1017,511958.5416,5380096.821,512958.5416,5379096.821
2720,-122.8367042,48.56009011,1018,511958.5416,5379096.821,512958.5416,5378096.821
2721,-122.8299714,48.56009011,1018,511958.5416,5379096.821,512958.5416,5378096.821
2792,-122.8367042,48.56459001,1018,511958.5416,5379096.821,512958.5416,5378096.821
2793,-122.8299714,48.56459001,1018,511958.5416,5379096.821,512958.5416,5378096.821
2576,-122.8367042,48.55109033,1019,511958.5416,5378096.821,512958.5416,5377096.821
2577,-122.8299714,48.55109033,1019,511958.5416,5378096.821,512958.5416,5377096.821
2648,-122.8367042,48.55559022,1019,511958.5416,5378096.821,512958.5416,5377096.821
2649,-122.8299714,48.55559022,1019,511958.5416,5378096.821,512958.5416,5377096.821
2432,-122.8367042,48.54209054,1020,511958.5416,5377096.821,512958.5416,5376096.821
2433,-122.8299714,48.54209054,1020,511958.5416,5377096.821,512958.5416,5376096.821
2504,-122.8367042,48.54659044,1020,511958.5416,5377096.821,512958.5416,5376096.821
2505,-122.8299714,48.54659044,1020,511958.5416,5377096.821,512958.5416,5376096.821
2288,-122.8367042,48.53309076,1021,511958.5416,5376096.821,512958.5416,5375096.821
2289,-122.8299714,48.53309076,1021,511958.5416,5376096.821,512958.5416,5375096.821
2360,-122.8367042,48.53759065,1021,511958.5416,5376096.821,512958.5416,5375096.821
2361,-122.8299714,48.53759065,1021,511958.5416,5376096.821,512958.5416,5375096.821
2144,-122.8367042,48.52409097,1022,511958.5416,5375096.821,512958.5416,5374096.821
2145,-122.8299714,48.52409097,1022,511958.5416,5375096.821,512958.5416,5374096.821
2216,-122.8367042,48.52859086,1022,511958.5416,5375096.821,512958.5416,5374096.821
2217,-122.8299714,48.52859086,1022,511958.5416,5375096.821,512958.5416,5374096.821
2000,-122.8367042,48.51509118,1023,511958.5416,5374096.821,512958.5416,5373096.821
2001,-122.8299714,48.51509118,1023,511958.5416,5374096.821,512958.5416,5373096.821
2072,-122.8367042,48.51959108,1023,511958.5416,5374096.821,512958.5416,5373096.821
2073,-122.8299714,48.51959108,1023,511958.5416,5374096.821,512958.5416,5373096.821
1856,-122.8367042,48.5060914,1024,511958.5416,5373096.821,512958.5416,5372096.821
1857,-122.8299714,48.5060914,1024,511958.5416,5373096.821,512958.5416,5372096.821
1928,-122.8367042,48.51059129,1024,511958.5416,5373096.821,512958.5416,5372096.821
1929,-122.8299714,48.51059129,1024,511958.5416,5373096.821,512958.5416,5372096.821
1712,-122.8367042,48.49709161,1025,511958.5416,5372096.821,512958.5416,5371096.821
1713,-122.8299714,48.49709161,1025,511958.5416,5372096.821,512958.5416,5371096.821
1784,-122.8367042,48.50159151,1025,511958.5416,5372096.821,512958.5416,5371096.821
1785,-122.8299714,48.50159151,1025,511958.5416,5372096.821,512958.5416,5371096.821
1568,-122.8367042,48.48809183,1026,511958.5416,5371096.821,512958.5416,5370096.821
1569,-122.8299714,48.48809183,1026,511958.5416,5371096.821,512958.5416,5370096.821
1640,-122.8367042,48.49259172,1026,511958.5416,5371096.821,512958.5416,5370096.821
1641,-122.8299714,48.49259172,1026,511958.5416,5371096.821,512958.5416,5370096.821
1424,-122.8367042,48.47909204,1027,511958.5416,5370096.821,512958.5416,5369096.821
1425,-122.8299714,48.47909204,1027,511958.5416,5370096.821,512958.5416,5369096.821
1496,-122.8367042,48.48359193,1027,511958.5416,5370096.821,512958.5416,5369096.821
1497,-122.8299714,48.48359193,1027,511958.5416,5370096.821,512958.5416,5369096.821
1280,-122.8367042,48.47009226,1028,511958.5416,5369096.821,512958.5416,5368096.821
1281,-122.8299714,48.47009226,1028,511958.5416,5369096.821,512958.5416,5368096.821
1352,-122.8367042,48.47459215,1028,511958.5416,5369096.821,512958.5416,5368096.821
1353,-122.8299714,48.47459215,1028,511958.5416,5369096.821,512958.5416,5368096.821
1136,-122.8367042,48.46109247,1029,511958.5416,5368096.821,512958.5416,5367096.821
1137,-122.8299714,48.46109247,1029,511958.5416,5368096.821,512958.5416,5367096.821
1208,-122.8367042,48.46559236,1029,511958.5416,5368096.821,512958.5416,5367096.821
1209,-122.8299714,48.46559236,1029,511958.5416,5368096.821,512958.5416,5367096.821
992,-122.8367042,48.45209268,1030,511958.5416,5367096.821,512958.5416,5366096.821
993,-122.8299714,48.45209268,1030,511958.5416,5367096.821,512958.5416,5366096.821
1064,-122.8367042,48.45659258,1030,511958.5416,5367096.821,512958.5416,5366096.821
1065,-122.8299714,48.45659258,1030,511958.5416,5367096.821,512958.5416,5366096.821
848,-122.8367042,48.4430929,1031,511958.5416,5366096.821,512958.5416,5365096.821
849,-122.8299714,48.4430929,1031,511958.5416,5366096.821,512958.5416,5365096.821
920,-122.8367042,48.44759279,1031,511958.5416,5366096.821,512958.5416,5365096.821
921,-122.8299714,48.44759279,1031,511958.5416,5366096.821,512958.5416,5365096.821
704,-122.8367042,48.43409311,1032,511958.5416,5365096.821,512958.5416,5364096.821
705,-122.8299714,48.43409311,1032,511958.5416,5365096.821,512958.5416,5364096.821
776,-122.8367042,48.438593,1032,511958.5416,5365096.821,512958.5416,5364096.821
777,-122.8299714,48.438593,1032,511958.5416,5365096.821,512958.5416,5364096.821
560,-122.8367042,48.42509333,1033,511958.5416,5364096.821,512958.5416,5363096.821
561,-122.8299714,48.42509333,1033,511958.5416,5364096.821,512958.5416,5363096.821
632,-122.8367042,48.42959322,1033,511958.5416,5364096.821,512958.5416,5363096.821
633,-122.8299714,48.42959322,1033,511958.5416,5364096.821,512958.5416,5363096.821
416,-122.8367042,48.41609354,1034,511958.5416,5363096.821,512958.5416,5362096.821
417,-122.8299714,48.41609354,1034,511958.5416,5363096.821,512958.5416,5362096.821
488,-122.8367042,48.42059343,1034,511958.5416,5363096.821,512958.5416,5362096.821
489,-122.8299714,48.42059343,1034,511958.5416,5363096.821,512958.5416,5362096.821
272,-122.8367042,48.40709375,1035,511958.5416,5362096.821,512958.5416,5361096.821
273,-122.8299714,48.40709375,1035,511958.5416,5362096.821,512958.5416,5361096.821
344,-122.8367042,48.41159365,1035,511958.5416,5362096.821,512958.5416,5361096.821
345,-122.8299714,48.41159365,1035,511958.5416,5362096.821,512958.5416,5361096.821
128,-122.8367042,48.39809397,1036,511958.5416,5361096.821,512958.5416,5360096.821
129,-122.8299714,48.39809397,1036,511958.5416,5361096.821,512958.5416,5360096.821
200,-122.8367042,48.40259386,1036,511958.5416,5361096.821,512958.5416,5360096.821
201,-122.8299714,48.40259386,1036,511958.5416,5361096.821,512958.5416,5360096.821
5314,-122.8232386,48.72208626,1037,512958.5416,5397096.821,513958.5416,5396096.821
5315,-122.8165058,48.72208626,1037,512958.5416,5397096.821,513958.5416,5396096.821
5386,-122.8232386,48.72658616,1037,512958.5416,5397096.821,513958.5416,5396096.821
5387,-122.8165058,48.72658616,1037,512958.5416,5397096.821,513958.5416,5396096.821
5170,-122.8232386,48.71308648,1038,512958.5416,5396096.821,513958.5416,5395096.821
5171,-122.8165058,48.71308648,1038,512958.5416,5396096.821,513958.5416,5395096.821
5242,-122.8232386,48.71758637,1038,512958.5416,5396096.821,513958.5416,5395096.821
5243,-122.8165058,48.71758637,1038,512958.5416,5396096.821,513958.5416,5395096.821
5026,-122.8232386,48.70408669,1039,512958.5416,5395096.821,513958.5416,5394096.821
5027,-122.8165058,48.70408669,1039,512958.5416,5395096.821,513958.5416,5394096.821
5098,-122.8232386,48.70858658,1039,512958.5416,5395096.821,513958.5416,5394096.821
5099,-122.8165058,48.70858658,1039,512958.5416,5395096.821,513958.5416,5394096.821
4882,-122.8232386,48.6950869,1040,512958.5416,5394096.821,513958.5416,5393096.821
4883,-122.8165058,48.6950869,1040,512958.5416,5394096.821,513958.5416,5393096.821
4954,-122.8232386,48.6995868,1040,512958.5416,5394096.821,513958.5416,5393096.821
4955,-122.8165058,48.6995868,1040,512958.5416,5394096.821,513958.5416,5393096.821
4738,-122.8232386,48.68608712,1041,512958.5416,5393096.821,513958.5416,5392096.821
4739,-122.8165058,48.68608712,1041,512958.5416,5393096.821,513958.5416,5392096.821
4810,-122.8232386,48.69058701,1041,512958.5416,5393096.821,513958.5416,5392096.821
4811,-122.8165058,48.69058701,1041,512958.5416,5393096.821,513958.5416,5392096.821
4594,-122.8232386,48.67708733,1042,512958.5416,5392096.821,513958.5416,5391096.821
4595,-122.8165058,48.67708733,1042,512958.5416,5392096.821,513958.5416,5391096.821
4666,-122.8232386,48.68158723,1042,512958.5416,5392096.821,513958.5416,5391096.821
4667,-122.8165058,48.68158723,1042,512958.5416,5392096.821,513958.5416,5391096.821
4450,-122.8232386,48.66808755,1043,512958.5416,5391096.821,513958.5416,5390096.821
4451,-122.8165058,48.66808755,1043,512958.5416,5391096.821,513958.5416,5390096.821
4522,-122.8232386,48.67258744,1043,512958.5416,5391096.821,513958.5416,5390096.821
4523,-122.8165058,48.67258744,1043,512958.5416,5391096.821,513958.5416,5390096.821
4306,-122.8232386,48.65908776,1044,512958.5416,5390096.821,513958.5416,5389096.821
4307,-122.8165058,48.65908776,1044,512958.5416,5390096.821,513958.5416,5389096.821
4378,-122.8232386,48.66358765,1044,512958.5416,5390096.821,513958.5416,5389096.821
4379,-122.8165058,48.66358765,1044,512958.5416,5390096.821,513958.5416,5389096.821
4162,-122.8232386,48.65008797,1045,512958.5416,5389096.821,513958.5416,5388096.821
4163,-122.8165058,48.65008797,1045,512958.5416,5389096.821,513958.5416,5388096.821
4234,-122.8232386,48.65458787,1045,512958.5416,5389096.821,513958.5416,5388096.821
4235,-122.8165058,48.65458787,1045,512958.5416,5389096.821,513958.5416,5388096.821
4018,-122.8232386,48.64108819,1046,512958.5416,5388096.821,513958.5416,5387096.821
4019,-122.8165058,48.64108819,1046,512958.5416,5388096.821,513958.5416,5387096.821
4090,-122.8232386,48.64558808,1046,512958.5416,5388096.821,513958.5416,5387096.821
4091,-122.8165058,48.64558808,1046,512958.5416,5388096.821,513958.5416,5387096.821
3874,-122.8232386,48.6320884,1047,512958.5416,5387096.821,513958.5416,5386096.821
3875,-122.8165058,48.6320884,1047,512958.5416,5387096.821,513958.5416,5386096.821
3946,-122.8232386,48.6365883,1047,512958.5416,5387096.821,513958.5416,5386096.821
3947,-122.8165058,48.6365883,1047,512958.5416,5387096.821,513958.5416,5386096.821
3730,-122.8232386,48.62308862,1048,512958.5416,5386096.821,513958.5416,5385096.821
3731,-122.8165058,48.62308862,1048,512958.5416,5386096.821,513958.5416,5385096.821
3802,-122.8232386,48.62758851,1048,512958.5416,5386096.821,513958.5416,5385096.821
3803,-122.8165058,48.62758851,1048,512958.5416,5386096.821,513958.5416,5385096.821
3586,-122.8232386,48.61408883,1049,512958.5416,5385096.821,513958.5416,5384096.821
3587,-122.8165058,48.61408883,1049,512958.5416,5385096.821,513958.5416,5384096.821
3658,-122.8232386,48.61858872,1049,512958.5416,5385096.821,513958.5416,5384096.821
3659,-122.8165058,48.61858872,1049,512958.5416,5385096.821,513958.5416,5384096.821
3442,-122.8232386,48.60508904,1050,512958.5416,5384096.821,513958.5416,5383096.821
3443,-122.8165058,48.60508904,1050,512958.5416,5384096.821,513958.5416,5383096.821
3514,-122.8232386,48.60958894,1050,512958.5416,5384096.821,513958.5416,5383096.821
3515,-122.8165058,48.60958894,1050,512958.5416,5384096.821,513958.5416,5383096.821
3298,-122.8232386,48.59608926,1051,512958.5416,5383096.821,513958.5416,5382096.821
3299,-122.8165058,48.59608926,1051,512958.5416,5383096.821,513958.5416,5382096.821
3370,-122.8232386,48.60058915,1051,512958.5416,5383096.821,513958.5416,5382096.821
3371,-122.8165058,48.60058915,1051,512958.5416,5383096.821,513958.5416,5382096.821
3154,-122.8232386,48.58708947,1052,512958.5416,5382096.821,513958.5416,5381096.821
3155,-122.8165058,48.58708947,1052,512958.5416,5382096.821,513958.5416,5381096.821
3226,-122.8232386,48.59158937,1052,512958.5416,5382096.821,513958.5416,5381096.821
3227,-122.8165058,48.59158937,1052,512958.5416,5382096.821,513958.5416,5381096.821
3010,-122.8232386,48.57808969,1053,512958.5416,5381096.821,513958.5416,5380096.821
3011,-122.8165058,48.57808969,1053,512958.5416,5381096.821,513958.5416,5380096.821
3082,-122.8232386,48.58258958,1053,512958.5416,5381096.821,513958.5416,5380096.821
3083,-122.8165058,48.58258958,1053,512958.5416,5381096.821,513958.5416,5380096.821
2866,-122.8232386,48.5690899,1054,512958.5416,5380096.821,513958.5416,5379096.821
2867,-122.8165058,48.5690899,1054,512958.5416,5380096.821,513958.5416,5379096.821
2938,-122.8232386,48.57358979,1054,512958.5416,5380096.821,513958.5416,5379096.821
2939,-122.8165058,48.57358979,1054,512958.5416,5380096.821,513958.5416,5379096.821
2722,-122.8232386,48.56009011,1055,512958.5416,5379096.821,513958.5416,5378096.821
2723,-122.8165058,48.56009011,1055,512958.5416,5379096.821,513958.5416,5378096.821
2794,-122.8232386,48.56459001,1055,512958.5416,5379096.821,513958.5416,5378096.821
2795,-122.8165058,48.56459001,1055,512958.5416,5379096.821,513958.5416,5378096.821
2578,-122.8232386,48.55109033,1056,512958.5416,5378096.821,513958.5416,5377096.821
2579,-122.8165058,48.55109033,1056,512958.5416,5378096.821,513958.5416,5377096.821
2650,-122.8232386,48.55559022,1056,512958.5416,5378096.821,513958.5416,5377096.821
2651,-122.8165058,48.55559022,1056,512958.5416,5378096.821,513958.5416,5377096.821
2434,-122.8232386,48.54209054,1057,512958.5416,5377096.821,513958.5416,5376096.821
2435,-122.8165058,48.54209054,1057,512958.5416,5377096.821,513958.5416,5376096.821
2506,-122.8232386,48.54659044,1057,512958.5416,5377096.821,513958.5416,5376096.821
2507,-122.8165058,48.54659044,1057,512958.5416,5377096.821,513958.5416,5376096.821
2290,-122.8232386,48.53309076,1058,512958.5416,5376096.821,513958.5416,5375096.821
2291,-122.8165058,48.53309076,1058,512958.5416,5376096.821,513958.5416,5375096.821
2362,-122.8232386,48.53759065,1058,512958.5416,5376096.821,513958.5416,5375096.821
2363,-122.8165058,48.53759065,1058,512958.5416,5376096.821,513958.5416,5375096.821
2146,-122.8232386,48.52409097,1059,512958.5416,5375096.821,513958.5416,5374096.821
2147,-122.8165058,48.52409097,1059,512958.5416,5375096.821,513958.5416,5374096.821
2218,-122.8232386,48.52859086,1059,512958.5416,5375096.821,513958.5416,5374096.821
2219,-122.8165058,48.52859086,1059,512958.5416,5375096.821,513958.5416,5374096.821
2002,-122.8232386,48.51509118,1060,512958.5416,5374096.821,513958.5416,5373096.821
2003,-122.8165058,48.51509118,1060,512958.5416,5374096.821,513958.5416,5373096.821
2074,-122.8232386,48.51959108,1060,512958.5416,5374096.821,513958.5416,5373096.821
2075,-122.8165058,48.51959108,1060,512958.5416,5374096.821,513958.5416,5373096.821
1858,-122.8232386,48.5060914,1061,512958.5416,5373096.821,513958.5416,5372096.821
1859,-122.8165058,48.5060914,1061,512958.5416,5373096.821,513958.5416,5372096.821
1930,-122.8232386,48.51059129,1061,512958.5416,5373096.821,513958.5416,5372096.821
1931,-122.8165058,48.51059129,1061,512958.5416,5373096.821,513958.5416,5372096.821
1714,-122.8232386,48.49709161,1062,512958.5416,5372096.821,513958.5416,5371096.821
1715,-122.8165058,48.49709161,1062,512958.5416,5372096.821,513958.5416,5371096.821
1786,-122.8232386,48.50159151,1062,512958.5416,5372096.821,513958.5416,5371096.821
1787,-122.8165058,48.50159151,1062,512958.5416,5372096.821,513958.5416,5371096.821
1570,-122.8232386,48.48809183,1063,512958.5416,5371096.821,513958.5416,5370096.821
1571,-122.8165058,48.48809183,1063,512958.5416,5371096.821,513958.5416,5370096.821
1642,-122.8232386,48.49259172,1063,512958.5416,5371096.821,513958.5416,5370096.821
1643,-122.8165058,48.49259172,1063,512958.5416,5371096.821,513958.5416,5370096.821
1426,-122.8232386,48.47909204,1064,512958.5416,5370096.821,513958.5416,5369096.821
1427,-122.8165058,48.47909204,1064,512958.5416,5370096.821,513958.5416,5369096.821
1498,-122.8232386,48.48359193,1064,512958.5416,5370096.821,513958.5416,5369096.821
1499,-122.8165058,48.48359193,1064,512958.5416,5370096.821,513958.5416,5369096.821
1282,-122.8232386,48.47009226,1065,512958.5416,5369096.821,513958.5416,5368096.821
1283,-122.8165058,48.47009226,1065,512958.5416,5369096.821,513958.5416,5368096.821
1354,-122.8232386,48.47459215,1065,512958.5416,5369096.821,513958.5416,5368096.821
1355,-122.8165058,48.47459215,1065,512958.5416,5369096.821,513958.5416,5368096.821
1138,-122.8232386,48.46109247,1066,512958.5416,5368096.821,513958.5416,5367096.821
1139,-122.8165058,48.46109247,1066,512958.5416,5368096.821,513958.5416,5367096.821
1210,-122.8232386,48.46559236,1066,512958.5416,5368096.821,513958.5416,5367096.821
1211,-122.8165058,48.46559236,1066,512958.5416,5368096.821,513958.5416,5367096.821
994,-122.8232386,48.45209268,1067,512958.5416,5367096.821,513958.5416,5366096.821
995,-122.8165058,48.45209268,1067,512958.5416,5367096.821,513958.5416,5366096.821
1066,-122.8232386,48.45659258,1067,512958.5416,5367096.821,513958.5416,5366096.821
1067,-122.8165058,48.45659258,1067,512958.5416,5367096.821,513958.5416,5366096.821
850,-122.8232386,48.4430929,1068,512958.5416,5366096.821,513958.5416,5365096.821
851,-122.8165058,48.4430929,1068,512958.5416,5366096.821,513958.5416,5365096.821
922,-122.8232386,48.44759279,1068,512958.5416,5366096.821,513958.5416,5365096.821
923,-122.8165058,48.44759279,1068,512958.5416,5366096.821,513958.5416,5365096.821
706,-122.8232386,48.43409311,1069,512958.5416,5365096.821,513958.5416,5364096.821
707,-122.8165058,48.43409311,1069,512958.5416,5365096.821,513958.5416,5364096.821
778,-122.8232386,48.438593,1069,512958.5416,5365096.821,513958.5416,5364096.821
779,-122.8165058,48.438593,1069,512958.5416,5365096.821,513958.5416,5364096.821
562,-122.8232386,48.42509333,1070,512958.5416,5364096.821,513958.5416,5363096.821
563,-122.8165058,48.42509333,1070,512958.5416,5364096.821,513958.5416,5363096.821
634,-122.8232386,48.42959322,1070,512958.5416,5364096.821,513958.5416,5363096.821
635,-122.8165058,48.42959322,1070,512958.5416,5364096.821,513958.5416,5363096.821
418,-122.8232386,48.41609354,1071,512958.5416,5363096.821,513958.5416,5362096.821
419,-122.8165058,48.41609354,1071,512958.5416,5363096.821,513958.5416,5362096.821
490,-122.8232386,48.42059343,1071,512958.5416,5363096.821,513958.5416,5362096.821
491,-122.8165058,48.42059343,1071,512958.5416,5363096.821,513958.5416,5362096.821
274,-122.8232386,48.40709375,1072,512958.5416,5362096.821,513958.5416,5361096.821
275,-122.8165058,48.40709375,1072,512958.5416,5362096.821,513958.5416,5361096.821
346,-122.8232386,48.41159365,1072,512958.5416,5362096.821,513958.5416,5361096.821
347,-122.8165058,48.41159365,1072,512958.5416,5362096.821,513958.5416,5361096.821
130,-122.8232386,48.39809397,1073,512958.5416,5361096.821,513958.5416,5360096.821
131,-122.8165058,48.39809397,1073,512958.5416,5361096.821,513958.5416,5360096.821
202,-122.8232386,48.40259386,1073,512958.5416,5361096.821,513958.5416,5360096.821
203,-122.8165058,48.40259386,1073,512958.5416,5361096.821,513958.5416,5360096.821
5316,-122.8097729,48.72208626,1074,513958.5416,5397096.821,514958.5416,5396096.821
5317,-122.8030401,48.72208626,1074,513958.5416,5397096.821,514958.5416,5396096.821
5388,-122.8097729,48.72658616,1074,513958.5416,5397096.821,514958.5416,5396096.821
5389,-122.8030401,48.72658616,1074,513958.5416,5397096.821,514958.5416,5396096.821
5172,-122.8097729,48.71308648,1075,513958.5416,5396096.821,514958.5416,5395096.821
5173,-122.8030401,48.71308648,1075,513958.5416,5396096.821,514958.5416,5395096.821
5244,-122.8097729,48.71758637,1075,513958.5416,5396096.821,514958.5416,5395096.821
5245,-122.8030401,48.71758637,1075,513958.5416,5396096.821,514958.5416,5395096.821
5028,-122.8097729,48.70408669,1076,513958.5416,5395096.821,514958.5416,5394096.821
5029,-122.8030401,48.70408669,1076,513958.5416,5395096.821,514958.5416,5394096.821
5100,-122.8097729,48.70858658,1076,513958.5416,5395096.821,514958.5416,5394096.821
5101,-122.8030401,48.70858658,1076,513958.5416,5395096.821,514958.5416,5394096.821
4884,-122.8097729,48.6950869,1077,513958.5416,5394096.821,514958.5416,5393096.821
4885,-122.8030401,48.6950869,1077,513958.5416,5394096.821,514958.5416,5393096.821
4956,-122.8097729,48.6995868,1077,513958.5416,5394096.821,514958.5416,5393096.821
4957,-122.8030401,48.6995868,1077,513958.5416,5394096.821,514958.5416,5393096.821
4740,-122.8097729,48.68608712,1078,513958.5416,5393096.821,514958.5416,5392096.821
4741,-122.8030401,48.68608712,1078,513958.5416,5393096.821,514958.5416,5392096.821
4812,-122.8097729,48.69058701,1078,513958.5416,5393096.821,514958.5416,5392096.821
4813,-122.8030401,48.69058701,1078,513958.5416,5393096.821,514958.5416,5392096.821
4596,-122.8097729,48.67708733,1079,513958.5416,5392096.821,514958.5416,5391096.821
4597,-122.8030401,48.67708733,1079,513958.5416,5392096.821,514958.5416,5391096.821
4668,-122.8097729,48.68158723,1079,513958.5416,5392096.821,514958.5416,5391096.821
4669,-122.8030401,48.68158723,1079,513958.5416,5392096.821,514958.5416,5391096.821
4452,-122.8097729,48.66808755,1080,513958.5416,5391096.821,514958.5416,5390096.821
