grid_id,left_bound,top_bound,right_bound,bottom_bound,latitude,longitude,lat_deg,long_deg,name,number,Direction,length(m),EW Joined layer_left,EW Joined layer_top,EW Joined layer_right,EW Joined layer_bottom,EW Joined layer_latitude,EW Joined layer_longitude,EW Joined layer_lat_deg,EW Joined layer_long_deg,EW Joined_name,EW Joined layer_number,EW Joined layer_Direction,EW Joined_length(m)
756,504958.5416,5382096.821,505958.5416,5381096.821,5381597,505459,48.587432,-122.925981,Harney Channel,81,NS,806.6068,504958.5416,5382096.821,505958.5416,5381096.821,5381597,505459,48.587432,-122.925981,Peavine Passage,116,EW,10185.7037
757,504958.5416,5381096.821,505958.5416,5380096.821,5380597,505459,48.578435,-122.925994,,,,,504958.5416,5381096.821,505958.5416,5380096.821,5380597,505459,48.578435,-122.925994,,,,
758,504958.5416,5380096.821,505958.5416,5379096.821,5379597,505459,48.569439,-122.926007,,,,,504958.5416,5380096.821,505958.5416,5379096.821,5379597,505459,48.569439,-122.926007,,,,
759,504958.5416,5379096.821,505958.5416,5378096.821,5378597,505459,48.560443,-122.92602,Canoe Cove,88,NS,283.4024,504958.5416,5379096.821,505958.5416,5378096.821,5378597,505459,48.560443,-122.92602,Upright Channel,120,EW,3518.8944
760,504958.5416,5378096.821,505958.5416,5377096.821,5377597,505459,48.551447,-122.926033,San Juan Channel,85,NS,3749.6949,504958.5416,5378096.821,505958.5416,5377096.821,5377597,505459,48.551447,-122.926033,Upright Passage,121,EW,3000.3831
761,504958.5416,5377096.821,505958.5416,5376096.821,5376597,505459,48.54245,-122.926046,San Juan Channel,85,NS,3749.6949,504958.5416,5377096.821,505958.5416,5376096.821,5376597,505459,48.54245,-122.926046,San Juan Channel,93,EW,7009.4187
762,504958.5416,5376096.821,505958.5416,5375096.821,5375597,505459,48.533454,-122.926059,San Juan Channel,85,NS,3749.6949,504958.5416,5376096.821,505958.5416,5375096.821,5375597,505459,48.533454,-122.926059,San Juan Channel,94,EW,3690.3687
763,504958.5416,5375096.821,505958.5416,5374096.821,5374597,505459,48.524458,-122.926072,San Juan Channel,85,NS,3749.6949,504958.5416,5375096.821,505958.5416,5374096.821,5374597,505459,48.524458,-122.926072,San Juan Channel,96,EW,4224.2593
764,504958.5416,5374096.821,505958.5416,5373096.821,5373597,505459,48.515461,-122.926085,,,,,504958.5416,5374096.821,505958.5416,5373096.821,5373597,505459,48.515461,-122.926085,,,,
765,504958.5416,5373096.821,505958.5416,5372096.821,5372597,505459,48.506465,-122.926099,Fisherman Bay,87,NS,784.8066,504958.5416,5373096.821,505958.5416,5372096.821,5372597,505459,48.506465,-122.926099,Lopez Channel,102,EW,1230.3416
766,504958.5416,5372096.821,505958.5416,5371096.821,5371597,505459,48.497468,-122.926112,,,,,504958.5416,5372096.821,505958.5416,5371096.821,5371597,505459,48.497468,-122.926112,,,,
767,504958.5416,5371096.821,505958.5416,5370096.821,5370597,505459,48.488472,-122.926125,,,,,504958.5416,5371096.821,505958.5416,5370096.821,5370597,505459,48.488472,-122.926125,,,,
768,504958.5416,5370096.821,505958.5416,5369096.821,5369597,505459,48.479476,-122.926138,,,,,504958.5416,5370096.821,505958.5416,5369096.821,5369597,505459,48.479476,-122.926138,,,,
769,504958.5416,5369096.821,505958.5416,5368096.821,5368597,505459,48.470479,-122.926151,,,,,504958.5416,5369096.821,505958.5416,5368096.821,5368597,505459,48.470479,-122.926151,,,,
770,504958.5416,5368096.821,505958.5416,5367096.821,5367597,505459,48.461483,-122.926164,Davis Bay,133,NS,1983.9365,504958.5416,5368096.821,505958.5416,5367096.821,5367597,505459,48.461483,-122.926164,,,,
771,504958.5416,5367096.821,505958.5416,5366096.821,5366597,505459,48.452486,-122.926177,Davis Bay,133,NS,1983.9365,504958.5416,5367096.821,505958.5416,5366096.821,5366597,505459,48.452486,-122.926177,Cattle Passage,122,EW,3296.4666
772,504958.5416,5366096.821,505958.5416,5365096.821,5365597,505459,48.44349,-122.92619,Davis Bay,133,NS,1983.9365,504958.5416,5366096.821,505958.5416,5365096.821,5365597,505459,48.44349,-122.92619,Strait of Juan de Fuca,80,EW,25011.8293
773,504958.5416,5365096.821,505958.5416,5364096.821,5364597,505459,48.434493,-122.926203,Haro Strait,137,NS,34027.9302,504958.5416,5365096.821,505958.5416,5364096.821,5364597,505459,48.434493,-122.926203,Strait of Juan de Fuca,81,EW,25390.8147
774,504958.5416,5364096.821,505958.5416,5363096.821,5363597,505459,48.425497,-122.926216,Haro Strait,137,NS,34027.9302,504958.5416,5364096.821,505958.5416,5363096.821,5363597,505459,48.425497,-122.926216,Strait of Juan de Fuca,82,EW,25305.7346
775,504958.5416,5363096.821,505958.5416,5362096.821,5362597,505459,48.4165,-122.926229,Haro Strait,137,NS,34027.9302,504958.5416,5363096.821,505958.5416,5362096.821,5362597,505459,48.4165,-122.926229,Strait of Juan de Fuca,83,EW,46639.2741
776,504958.5416,5362096.821,505958.5416,5361096.821,5361597,505459,48.407504,-122.926242,Haro Strait,137,NS,34027.9302,504958.5416,5362096.821,505958.5416,5361096.821,5361597,505459,48.407504,-122.926242,Strait of Juan de Fuca,84,EW,48031.9372
777,504958.5416,5361096.821,505958.5416,5360096.821,5360597,505459,48.398507,-122.926255,Haro Strait,137,NS,34027.9302,504958.5416,5361096.821,505958.5416,5360096.821,5360597,505459,48.398507,-122.926255,Strait of Juan de Fuca,85,EW,47413.0115
778,505958.5416,5397096.821,506958.5416,5396096.821,5396597,506459,48.722364,-122.912186,President Pass,26,NS,4162.175,505958.5416,5397096.821,506958.5416,5396096.821,5396597,506459,48.722364,-122.912186,Strait of Georgia,1,EW,42832.6242
779,505958.5416,5396096.821,506958.5416,5395096.821,5395597,506459,48.713368,-122.912202,President Pass,26,NS,4162.175,505958.5416,5396096.821,506958.5416,5395096.821,5395597,506459,48.713368,-122.912202,President Channel,3,EW,7219.8832
780,505958.5416,5395096.821,506958.5416,5394096.821,5394597,506459,48.704372,-122.912218,,,,,505958.5416,5395096.821,506958.5416,5394096.821,5394597,506459,48.704372,-122.912218,,,,
781,505958.5416,5394096.821,506958.5416,5393096.821,5393597,506459,48.695376,-122.912233,,,,,505958.5416,5394096.821,506958.5416,5393096.821,5393597,506459,48.695376,-122.912233,,,,
782,505958.5416,5393096.821,506958.5416,5392096.821,5392597,506459,48.68638,-122.912249,East Sound,42,NS,2049.217,505958.5416,5393096.821,506958.5416,5392096.821,5392597,506459,48.68638,-122.912249,East Sound,13,EW,2766.0578
783,505958.5416,5392096.821,506958.5416,5391096.821,5391597,506459,48.677384,-122.912264,East Sound,42,NS,2049.217,505958.5416,5392096.821,506958.5416,5391096.821,5391597,506459,48.677384,-122.912264,East Sound,18,EW,2555.1947
784,505958.5416,5391096.821,506958.5416,5390096.821,5390597,506459,48.668388,-122.91228,,,,,505958.5416,5391096.821,506958.5416,5390096.821,5390597,506459,48.668388,-122.91228,,,,
785,505958.5416,5390096.821,506958.5416,5389096.821,5389597,506459,48.659392,-122.912296,,,,,505958.5416,5390096.821,506958.5416,5389096.821,5389597,506459,48.659392,-122.912296,East Sound,25,EW,2086.3955
786,505958.5416,5389096.821,506958.5416,5388096.821,5388597,506459,48.650396,-122.912311,,,,,505958.5416,5389096.821,506958.5416,5388096.821,5388597,506459,48.650396,-122.912311,,,,
787,505958.5416,5388096.821,506958.5416,5387096.821,5387597,506459,48.6414,-122.912327,,,,,505958.5416,5388096.821,506958.5416,5387096.821,5387597,506459,48.6414,-122.912327,,,,
788,505958.5416,5387096.821,506958.5416,5386096.821,5386597,506459,48.632403,-122.912342,,,,,505958.5416,5387096.821,506958.5416,5386096.821,5386597,506459,48.632403,-122.912342,,,,
789,505958.5416,5386096.821,506958.5416,5385096.821,5385597,506459,48.623407,-122.912358,,,,,505958.5416,5386096.821,506958.5416,5385096.821,5385597,506459,48.623407,-122.912358,,,,
790,505958.5416,5385096.821,506958.5416,5384096.821,5384597,506459,48.614411,-122.912374,,,,,505958.5416,5385096.821,506958.5416,5384096.821,5384597,506459,48.614411,-122.912374,,,,
791,505958.5416,5384096.821,506958.5416,5383096.821,5383597,506459,48.605415,-122.912389,,,,,505958.5416,5384096.821,506958.5416,5383096.821,5383597,506459,48.605415,-122.912389,,,,
792,505958.5416,5383096.821,506958.5416,5382096.821,5382597,506459,48.596418,-122.912405,,,,,505958.5416,5383096.821,506958.5416,5382096.821,5382597,506459,48.596418,-122.912405,,,,
793,505958.5416,5382096.821,506958.5416,5381096.821,5381597,506459,48.587422,-122.91242,Harney Passage,82,NS,916.6451,505958.5416,5382096.821,506958.5416,5381096.821,5381597,506459,48.587422,-122.91242,Peavine Passage,116,EW,10185.7037
794,505958.5416,5381096.821,506958.5416,5380096.821,5380597,506459,48.578426,-122.912436,,,,,505958.5416,5381096.821,506958.5416,5380096.821,5380597,506459,48.578426,-122.912436,,,,
795,505958.5416,5380096.821,506958.5416,5379096.821,5379597,506459,48.56943,-122.912451,Harney Passage,84,NS,2245.5244,505958.5416,5380096.821,506958.5416,5379096.821,5379597,506459,48.56943,-122.912451,Upright Channel,119,EW,1556.0762
796,505958.5416,5379096.821,506958.5416,5378096.821,5378597,506459,48.560433,-122.912467,Harney Passage,84,NS,2245.5244,505958.5416,5379096.821,506958.5416,5378096.821,5378597,506459,48.560433,-122.912467,Upright Channel,120,EW,3518.8944
797,505958.5416,5378096.821,506958.5416,5377096.821,5377597,506459,48.551437,-122.912482,Harney Passage,84,NS,2245.5244,505958.5416,5378096.821,506958.5416,5377096.821,5377597,506459,48.551437,-122.912482,Upright Passage,121,EW,3000.3831
798,505958.5416,5377096.821,506958.5416,5376096.821,5376597,506459,48.542441,-122.912498,,,,,505958.5416,5377096.821,506958.5416,5376096.821,5376597,506459,48.542441,-122.912498,,,,
799,505958.5416,5376096.821,506958.5416,5375096.821,5375597,506459,48.533444,-122.912513,,,,,505958.5416,5376096.821,506958.5416,5375096.821,5375597,506459,48.533444,-122.912513,,,,
800,505958.5416,5375096.821,506958.5416,5374096.821,5374597,506459,48.524448,-122.912529,,,,,505958.5416,5375096.821,506958.5416,5374096.821,5374597,506459,48.524448,-122.912529,,,,
801,505958.5416,5374096.821,506958.5416,5373096.821,5373597,506459,48.515452,-122.912544,,,,,505958.5416,5374096.821,506958.5416,5373096.821,5373597,506459,48.515452,-122.912544,Lopez Channel,99,EW,487.4071
802,505958.5416,5373096.821,506958.5416,5372096.821,5372597,506459,48.506455,-122.91256,,,,,505958.5416,5373096.821,506958.5416,5372096.821,5372597,506459,48.506455,-122.91256,,,,
803,505958.5416,5372096.821,506958.5416,5371096.821,5371597,506459,48.497459,-122.912575,,,,,505958.5416,5372096.821,506958.5416,5371096.821,5371597,506459,48.497459,-122.912575,,,,
804,505958.5416,5371096.821,506958.5416,5370096.821,5370597,506459,48.488463,-122.912591,,,,,505958.5416,5371096.821,506958.5416,5370096.821,5370597,506459,48.488463,-122.912591,,,,
805,505958.5416,5370096.821,506958.5416,5369096.821,5369597,506459,48.479466,-122.912606,,,,,505958.5416,5370096.821,506958.5416,5369096.821,5369597,506459,48.479466,-122.912606,,,,
806,505958.5416,5369096.821,506958.5416,5368096.821,5368597,506459,48.47047,-122.912622,,,,,505958.5416,5369096.821,506958.5416,5368096.821,5368597,506459,48.47047,-122.912622,,,,
807,505958.5416,5368096.821,506958.5416,5367096.821,5367597,506459,48.461473,-122.912637,,,,,505958.5416,5368096.821,506958.5416,5367096.821,5367597,506459,48.461473,-122.912637,,,,
808,505958.5416,5367096.821,506958.5416,5366096.821,5366597,506459,48.452477,-122.912653,,,,,505958.5416,5367096.821,506958.5416,5366096.821,5366597,506459,48.452477,-122.912653,,,,
809,505958.5416,5366096.821,506958.5416,5365096.821,5365597,506459,48.44348,-122.912668,Haro Strait,138,NS,34917.6887,505958.5416,5366096.821,506958.5416,5365096.821,5365597,506459,48.44348,-122.912668,Strait of Juan de Fuca,80,EW,25011.8293
810,505958.5416,5365096.821,506958.5416,5364096.821,5364597,506459,48.434484,-122.912683,Haro Strait,138,NS,34917.6887,505958.5416,5365096.821,506958.5416,5364096.821,5364597,506459,48.434484,-122.912683,Strait of Juan de Fuca,81,EW,25390.8147
811,505958.5416,5364096.821,506958.5416,5363096.821,5363597,506459,48.425487,-122.912699,Haro Strait,138,NS,34917.6887,505958.5416,5364096.821,506958.5416,5363096.821,5363597,506459,48.425487,-122.912699,Strait of Juan de Fuca,82,EW,25305.7346
812,505958.5416,5363096.821,506958.5416,5362096.821,5362597,506459,48.416491,-122.912714,Haro Strait,138,NS,34917.6887,505958.5416,5363096.821,506958.5416,5362096.821,5362597,506459,48.416491,-122.912714,Strait of Juan de Fuca,83,EW,46639.2741
813,505958.5416,5362096.821,506958.5416,5361096.821,5361597,506459,48.407494,-122.91273,Haro Strait,138,NS,34917.6887,505958.5416,5362096.821,506958.5416,5361096.821,5361597,506459,48.407494,-122.91273,Strait of Juan de Fuca,84,EW,48031.9372
814,505958.5416,5361096.821,506958.5416,5360096.821,5360597,506459,48.398498,-122.912745,Haro Strait,138,NS,34917.6887,505958.5416,5361096.821,506958.5416,5360096.821,5360597,506459,48.398498,-122.912745,Strait of Juan de Fuca,85,EW,47413.0115
815,506958.5416,5397096.821,507958.5416,5396096.821,5396597,507459,48.722353,-122.89859,President Pass,27,NS,3633.2836,506958.5416,5397096.821,507958.5416,5396096.821,5396597,507459,48.722353,-122.89859,Strait of Georgia,1,EW,42832.6242
816,506958.5416,5396096.821,507958.5416,5395096.821,5395597,507459,48.713357,-122.898608,President Pass,27,NS,3633.2836,506958.5416,5396096.821,507958.5416,5395096.821,5395597,507459,48.713357,-122.898608,,,,
817,506958.5416,5395096.821,507958.5416,5394096.821,5394597,507459,48.704361,-122.898626,,,,,506958.5416,5395096.821,507958.5416,5394096.821,5394597,507459,48.704361,-122.898626,,,,
818,506958.5416,5394096.821,507958.5416,5393096.821,5393597,507459,48.695365,-122.898644,,,,,506958.5416,5394096.821,507958.5416,5393096.821,5393597,507459,48.695365,-122.898644,,,,
819,506958.5416,5393096.821,507958.5416,5392096.821,5392597,507459,48.686369,-122.898662,East Sound,43,NS,4665.2378,506958.5416,5393096.821,507958.5416,5392096.821,5392597,507459,48.686369,-122.898662,East Sound,13,EW,2766.0578
820,506958.5416,5392096.821,507958.5416,5391096.821,5391597,507459,48.677373,-122.89868,East Sound,43,NS,4665.2378,506958.5416,5392096.821,507958.5416,5391096.821,5391597,507459,48.677373,-122.89868,East Sound,18,EW,2555.1947
821,506958.5416,5391096.821,507958.5416,5390096.821,5390597,507459,48.668377,-122.898698,East Sound,43,NS,4665.2378,506958.5416,5391096.821,507958.5416,5390096.821,5390597,507459,48.668377,-122.898698,East Sound,22,EW,2133.1461
822,506958.5416,5390096.821,507958.5416,5389096.821,5389597,507459,48.659381,-122.898716,East Sound,43,NS,4665.2378,506958.5416,5390096.821,507958.5416,5389096.821,5389597,507459,48.659381,-122.898716,East Sound,25,EW,2086.3955
823,506958.5416,5389096.821,507958.5416,5388096.821,5388597,507459,48.650385,-122.898734,East Sound,43,NS,4665.2378,506958.5416,5389096.821,507958.5416,5388096.821,5388597,507459,48.650385,-122.898734,East Sound,31,EW,2039.5161
824,506958.5416,5388096.821,507958.5416,5387096.821,5387597,507459,48.641388,-122.898752,,,,,506958.5416,5388096.821,507958.5416,5387096.821,5387597,507459,48.641388,-122.898752,,,,
825,506958.5416,5387096.821,507958.5416,5386096.821,5386597,507459,48.632392,-122.89877,,,,,506958.5416,5387096.821,507958.5416,5386096.821,5386597,507459,48.632392,-122.89877,,,,
826,506958.5416,5386096.821,507958.5416,5385096.821,5385597,507459,48.623396,-122.898788,,,,,506958.5416,5386096.821,507958.5416,5385096.821,5385597,507459,48.623396,-122.898788,,,,
827,506958.5416,5385096.821,507958.5416,5384096.821,5384597,507459,48.6144,-122.898806,,,,,506958.5416,5385096.821,507958.5416,5384096.821,5384597,507459,48.6144,-122.898806,,,,
828,506958.5416,5384096.821,507958.5416,5383096.821,5383597,507459,48.605404,-122.898824,,,,,506958.5416,5384096.821,507958.5416,5383096.821,5383597,507459,48.605404,-122.898824,,,,
829,506958.5416,5383096.821,507958.5416,5382096.821,5382597,507459,48.596407,-122.898842,,,,,506958.5416,5383096.821,507958.5416,5382096.821,5382597,507459,48.596407,-122.898842,,,,
830,506958.5416,5382096.821,507958.5416,5381096.821,5381597,507459,48.587411,-122.89886,Harney Passage,83,NS,3967.6322,506958.5416,5382096.821,507958.5416,5381096.821,5381597,507459,48.587411,-122.89886,Peavine Passage,116,EW,10185.7037
831,506958.5416,5381096.821,507958.5416,5380096.821,5380597,507459,48.578415,-122.898878,Harney Passage,83,NS,3967.6322,506958.5416,5381096.821,507958.5416,5380096.821,5380597,507459,48.578415,-122.898878,Harney Channel,118,EW,5555.9607
832,506958.5416,5380096.821,507958.5416,5379096.821,5379597,507459,48.569419,-122.898896,Harney Passage,83,NS,3967.6322,506958.5416,5380096.821,507958.5416,5379096.821,5379597,507459,48.569419,-122.898896,Upright Channel,119,EW,1556.0762
833,506958.5416,5379096.821,507958.5416,5378096.821,5378597,507459,48.560422,-122.898914,Harney Passage,83,NS,3967.6322,506958.5416,5379096.821,507958.5416,5378096.821,5378597,507459,48.560422,-122.898914,Upright Channel,120,EW,3518.8944
834,506958.5416,5378096.821,507958.5416,5377096.821,5377597,507459,48.551426,-122.898932,,,,,506958.5416,5378096.821,507958.5416,5377096.821,5377597,507459,48.551426,-122.898932,,,,
835,506958.5416,5377096.821,507958.5416,5376096.821,5376597,507459,48.54243,-122.89895,,,,,506958.5416,5377096.821,507958.5416,5376096.821,5376597,507459,48.54243,-122.89895,,,,
836,506958.5416,5376096.821,507958.5416,5375096.821,5375597,507459,48.533433,-122.898968,,,,,506958.5416,5376096.821,507958.5416,5375096.821,5375597,507459,48.533433,-122.898968,,,,
837,506958.5416,5375096.821,507958.5416,5374096.821,5374597,507459,48.524437,-122.898985,,,,,506958.5416,5375096.821,507958.5416,5374096.821,5374597,507459,48.524437,-122.898985,,,,
838,506958.5416,5374096.821,507958.5416,5373096.821,5373597,507459,48.515441,-122.899003,,,,,506958.5416,5374096.821,507958.5416,5373096.821,5373597,507459,48.515441,-122.899003,,,,
839,506958.5416,5373096.821,507958.5416,5372096.821,5372597,507459,48.506444,-122.899021,,,,,506958.5416,5373096.821,507958.5416,5372096.821,5372597,507459,48.506444,-122.899021,,,,
840,506958.5416,5372096.821,507958.5416,5371096.821,5371597,507459,48.497448,-122.899039,,,,,506958.5416,5372096.821,507958.5416,5371096.821,5371597,507459,48.497448,-122.899039,,,,
841,506958.5416,5371096.821,507958.5416,5370096.821,5370597,507459,48.488452,-122.899057,,,,,506958.5416,5371096.821,507958.5416,5370096.821,5370597,507459,48.488452,-122.899057,,,,
842,506958.5416,5370096.821,507958.5416,5369096.821,5369597,507459,48.479455,-122.899075,,,,,506958.5416,5370096.821,507958.5416,5369096.821,5369597,507459,48.479455,-122.899075,,,,
843,506958.5416,5369096.821,507958.5416,5368096.821,5368597,507459,48.470459,-122.899093,,,,,506958.5416,5369096.821,507958.5416,5368096.821,5368597,507459,48.470459,-122.899093,,,,
